Name,Hash,Id,Tag,Rarity,Tier,Type,Source,Category,Element,Ammo,Power,Archetype,Masterwork Type,Masterwork Tier,Owner,Locked,Equipped,Holofoil,Year,Season,Event,Recoil,AA,Impact,Range,Zoom,Blast Radius,Velocity,Persistence,Stability,ROF,Reload,Mag,Handling,Charge Time,Draw Time,Accuracy,Charge Rate,Guard Resistance,Guard Endurance,Swing Speed,Shield Duration,Airborne Effectiveness,Ammo Generation,Heat Generated,Cooling Efficiency,Crafted,Crafted Level,Kill Tracker,Foundry,Loadouts,Notes,Perks 0,Perks 1,Perks 2,Perks 3,Perks 4,Perks 5,Perks 6,Perks 7,Perks 8,Perks 9,Perks 10,Perks 11,Perks 12,Perks 13,Perks 14,Perks 15,Perks 16,Perks 17,Perks 18
Folded Root,2725894221,"""6917530192912240489""",,Legendary,4,Rocket Launcher,reclaim,Power,Void,heavy,468,Aggressive Frame,Handling,4,Vault,false,false,false,8,27,,89,28,0,0,20,81,67,0,23,25,62,1,34,0,0,0,0,0,0,0,0,7,37,0,0,false,0,0,,,,Aggressive Frame*,Countermass*,Smart Drift Control,Black Powder*,High-Velocity Rounds,Cluster Bomb*,Air Trigger,Lasting Impression*,Bipod,Tenacity*,Kill Tracker,Tier 4: Handling*,,,,,,,
Forbearance,2480074702,"""6917530018755163515""",,Legendary,0,Grenade Launcher,brave,Energy,Arc,special,10,Wave Frame,Reload Speed,10,Vault,false,false,true,6,23,,88,79,0,0,13,40,89,0,52,72,81,1,80,0,0,0,0,0,0,0,0,4,67,0,0,crafted,2,264,,,,Wave Frame*,Smart Drift Control*,Implosion Rounds*,Stats for All*,Chain Reaction*,Indomitability*,Kill Tracker,Freehand Grip*,BRAVE Forbearance*,,,,,,,,,,
Forbearance,568611921,"""6917530018758291101""",,Legendary,0,Grenade Launcher,brave,Energy,Arc,special,10,Wave Frame,Handling,1,Hunter(60),false,false,false,6,23,,100,79,0,0,13,50,84,0,37,72,81,1,81,0,0,0,0,0,0,0,0,4,67,0,0,false,0,0,,,,Wave Frame*,Countermass*,Smart Drift Control,High-Velocity Rounds*,Implosion Rounds,Unrelenting*,Desperate Measures*,Indomitability*,Kill Tracker,Tier 1: Handling*,,,,,,,,,
Forensic Nightmare,1526296434,"""6917529703971472665""",,Legendary,0,Submachine Gun,evidenceboard,KineticSlot,Stasis,primary,10,Precision Frame,Handling,1,Vault,false,false,false,5,16,,100,52,25,50,14,0,0,0,38,600,17,33,32,0,0,0,0,0,0,0,0,23,24,0,0,false,0,0,,,,Precision Frame*,Arrowhead Brake*,Fluted Barrel,Appended Mag*,Ricochet Rounds,Slideways*,Kill Clip*,Psychohack*,Kill Tracker,Tier 1: Handling*,,,,,,,,,
Fortissimo-11,2821430069,"""6917529691207131855""",,Legendary,0,Shotgun,strikes,KineticSlot,Kinetic,special,10,Pinpoint Slug Frame,Reload Speed,4,Vault,false,false,false,5,16,,55,57,70,66,12,0,0,0,66,70,54,5,61,0,0,0,0,0,0,0,0,1,45,0,0,false,0,0,suros,,,Pinpoint Slug Frame*,Corkscrew Rifling*,Fluted Barrel,Assault Mag*,Tactical Mag,Unrelenting*,Opening Shot*,Vanguard's Vindication*,Suros Synergy,Kill Tracker,Tier 4: Reload Speed*,,,,,,,,
Fortissimo-11,2821430069,"""6917529951124141679""",,Legendary,0,Shotgun,strikes,KineticSlot,Kinetic,special,10,Pinpoint Slug Frame,Reload Speed,3,Vault,false,false,false,5,16,,55,57,70,66,12,0,0,0,66,70,53,5,61,0,0,0,0,0,0,0,0,1,45,0,0,false,0,0,suros,,,Pinpoint Slug Frame*,Corkscrew Rifling*,Smallbore,Assault Mag*,Tactical Mag,Threat Detector*,Surrounded*,Vanguard's Vindication*,Suros Synergy,Kill Tracker,Tier 3: Reload Speed*,,,,,,,,
Fractethyst,3184681056,"""6917529548473693190""",,Legendary,0,Shotgun,seasonpass,KineticSlot,Stasis,special,10,Precision Frame,Range,2,Vault,false,false,false,4,15,,75,72,70,74,12,0,0,0,45,65,50,5,41,0,0,0,0,0,0,0,0,2,45,0,0,false,0,0,,,,Precision Frame*,Smoothbore,Full Choke*,Tactical Mag,Accurized Rounds*,Slideshot*,Adrenaline Junkie*,Kill Tracker,Tier 2: Range*,,,,,,,,,,
Fractethyst,3184681056,"""6917529549156114809""",,Legendary,0,Shotgun,seasonpass,KineticSlot,Stasis,special,10,Precision Frame,Handling,1,Vault,false,false,false,4,15,,75,72,70,67,12,0,0,0,50,65,50,6,47,0,0,0,0,0,0,0,0,2,45,0,0,false,0,4,,,,Precision Frame*,Smoothbore,Corkscrew Rifling*,Appended Mag*,Steady Rounds,Slideshot*,Trench Barrel*,Kill Tracker,Tier 1: Handling*,,,,,,,,,,
Fractethyst,2993995118,"""6917530187832417551""",,Legendary,3,Shotgun,,KineticSlot,Stasis,special,402,Precision Frame,Handling,4,Vault,false,false,false,8,28,,75,72,70,69,12,0,0,0,57,65,60,6,45,0,0,0,0,0,0,0,0,2,45,0,0,false,0,0,,,,Precision Frame*,Smallbore*,Corkscrew Rifling,Tactical Mag*,Steady Rounds,Envious Assassin*,One-Two Punch,Trench Barrel*,Closing Time,Ignoble Deeds*,Kill Tracker,Tier 4: Handling*,,,,,,,
Fractethyst,2993995118,"""6917530189118743265""",,Legendary,3,Shotgun,,KineticSlot,Stasis,special,431,Precision Frame,Stability,3,Vault,false,false,false,8,28,,75,72,70,72,12,0,0,0,53,65,65,6,26,0,0,0,0,0,0,0,0,2,45,0,0,false,0,0,,,,Precision Frame*,Rifled Barrel*,Barrel Shroud,Tactical Mag*,Accurized Rounds,Quickdraw*,Lead from Gold,Chain Reaction*,Crystalline Corpsebloom,Ignoble Deeds*,Kill Tracker,Tier 3: Stability*,,,,,,,
Frozen Orbit,3473290087,"""6917529415810169390""",,Legendary,0,Sniper Rifle,crucible,Energy,Void,special,10,Aggressive Frame,Range,1,Vault,false,false,false,4,13,,85,48,90,73,50,0,0,0,37,72,30,4,15,0,0,0,0,0,0,0,0,2,45,0,0,false,0,0,,,,Aggressive Frame*,Chambered Compensator*,Polygonal Rifling,Appended Mag*,Tactical Mag,Auto-Loading Holster*,Snapshot Sights*,Kill Tracker,Tier 1: Range*,,,,,,,,,,
Frozen Orbit,1516542120,"""6917530193066929705""",,Legendary,4,Sniper Rifle,crucible,Energy,Void,special,484,Aggressive Frame,Handling,1,Hunter(60),false,false,false,8,28,,75,48,90,90,50,0,0,0,38,72,30,3,26,0,0,0,0,0,0,0,0,2,45,0,0,false,0,0,,,,Aggressive Frame*,Corkscrew Rifling*,Full Bore,Accurized Rounds*,Alloy Magazine,Triple Tap*,Lone Wolf,Vorpal Weapon*,Cascade Point,Roar of Battle*,Kill Tracker,Tier 1: Handling*,,,,,,,
Fugue-55,2233545123,"""6917529702242605086""",keep,Legendary,0,Sniper Rifle,engram,Energy,Void,special,10,Adaptive Frame,Stability,2,Vault,true,false,false,5,16,,74,66,70,54,50,0,0,0,61,90,55,5,62,0,0,0,0,0,0,0,0,3,45,0,0,false,0,0,suros,,,Adaptive Frame*,Fluted Barrel*,Smallbore,Tactical Mag*,Alloy Magazine,Auto-Loading Holster*,Snapshot Sights*,Suros Synergy*,Kill Tracker,Tier 2: Stability*,,,,,,,,,
Fugue-55,2233545123,"""6917529879516900921""",,Legendary,0,Sniper Rifle,engram,Energy,Void,special,10,Adaptive Frame,Reload Speed,1,Vault,true,false,false,5,16,,74,66,70,54,50,0,0,0,54,90,26,5,62,0,0,0,0,0,0,0,0,13,45,0,0,false,0,0,suros,,,Adaptive Frame*,Fluted Barrel*,Hammer-Forged Rifling,Extended Mag*,Steady Rounds,Fourth Time's the Charm*,Vorpal Weapon*,Suros Synergy*,Kill Tracker,Tier 1: Reload Speed*,,,,,,,,,
Funnelweb,3341893443,"""6917529624293965745""",,Legendary,0,Submachine Gun,engram,Energy,Void,primary,10,Lightweight Frame,Reload Speed,10,Vault,false,false,false,5,16,,96,54,15,39,14,0,0,0,54,900,51,43,85,0,0,0,0,0,0,0,0,20,45,0,0,false,0,1257,veist,00001:Solar,,Lightweight Frame*,Fluted Barrel*,Full Bore,Tactical Mag*,Alloy Magazine,Steady Hands*,Adrenaline Junkie*,Veist Stinger*,Kill Tracker,Masterworked: Reload Speed*,,,,,,,,,
Funnelweb,3341893443,"""6917529769381643179""",,Legendary,0,Submachine Gun,engram,Energy,Void,primary,10,Lightweight Frame,Reload Speed,3,Vault,true,false,false,5,16,,100,54,15,49,14,0,0,0,49,900,44,43,60,0,0,0,0,0,0,0,0,20,45,0,0,false,0,0,veist,,,Lightweight Frame*,Extended Barrel*,Smallbore,Tactical Mag*,Steady Rounds,Killing Wind*,Elemental Capacitor*,Veist Stinger*,Kill Tracker,Tier 3: Reload Speed*,,,,,,,,,
Funnelweb,3341893443,"""6917529892375886526""",,Legendary,0,Submachine Gun,engram,Energy,Void,primary,10,Lightweight Frame,Stability,5,Vault,false,false,false,5,16,,96,54,15,54,14,0,0,0,54,900,31,42,75,0,0,0,0,0,0,0,0,20,45,0,0,false,0,0,veist,,,Lightweight Frame*,Corkscrew Rifling*,Extended Barrel,Accurized Rounds*,Extended Mag,Subsistence*,Adrenaline Junkie*,Veist Stinger*,Kill Tracker,Tier 5: Stability*,,,,,,,,,
Gallu RR3,617501162,"""6917530014424177996""",,Legendary,0,Sniper Rifle,engram,Energy,Arc,special,10,Adaptive Frame,Handling,1,Vault,false,false,false,5,17,,89,61,70,58,40,0,0,0,42,90,17,5,29,0,0,0,0,0,0,0,0,12,35,0,0,false,0,0,omolon,,,Adaptive Frame*,Extended Barrel*,Extended Mag*,No Distractions*,Focused Fury*,Omolon Fluid Dynamics*,Kill Tracker,Tier 1: Handling*,,,,,,,,,,,
Geodetic HSm,3637669759,"""6917529972945222083""",,Legendary,0,Sword,engram,Power,Void,heavy,10,Adaptive Frame,Impact,1,Vault,false,false,false,6,22,,0,0,62,0,0,0,0,0,0,0,0,71,0,0,0,0,47,40,40,40,0,0,0,0,0,false,0,0,nadir,,,Adaptive Frame*,Hungry Edge*,Enduring Blade,Jagged Edge,Balanced Guard*,Enduring Guard,Relentless Strikes*,Whirlwind Blade*,Nadir Focus*,Kill Tracker,Tier 1: Impact*,,,,,,,,
Geodetic HSm,3637669759,"""6917529973007583923""",,Legendary,0,Sword,engram,Power,Void,heavy,10,Adaptive Frame,Impact,4,Vault,false,false,false,6,22,,0,0,66,0,0,0,0,0,0,0,0,67,0,0,0,0,37,70,60,40,0,0,0,0,0,false,0,0,nadir,,,Adaptive Frame*,Honed Edge*,Jagged Edge,Tempered Edge,Heavy Guard*,Swordmaster's Guard,Repulsor Brace*,Destabilizing Rounds*,Nadir Focus*,Kill Tracker,Tier 5: Impact*,,,,,,,,
Geodetic HSm,3637669759,"""6917529980841009926""",,Legendary,0,Sword,engram,Power,Void,heavy,10,Adaptive Frame,Impact,1,Vault,false,false,false,6,22,,0,0,64,0,0,0,0,0,0,0,0,67,0,0,0,0,47,80,0,40,0,0,0,0,0,false,0,0,nadir,,"AI v2.3 COULD DELETE — same weapon name, hash/version, and intrinsic frame as the proposed retained copy. Best legal perk combo scores 5.3 below the best copy. Retain Geodetic HSm ID 6917529973007583923. Still review origin-trait selection, barrels, magazines, Masterwork, stats, source, build role, and personal feel before dismantling.",Adaptive Frame*,Honed Edge*,Jagged Edge,Tempered Edge,Burst Guard*,Swordmaster's Guard,Tireless Blade*,Assassin's Blade*,Nadir Focus*,Kill Tracker,Tier 1: Impact*,,,,,,,,
Geodetic HSm,3637669759,"""6917530021194755036""",,Legendary,0,Sword,engram,Power,Void,heavy,10,Adaptive Frame,Impact,1,Vault,false,false,false,6,22,,0,0,64,0,0,0,0,0,0,0,0,67,0,0,0,0,47,80,0,40,0,0,0,0,0,false,0,0,nadir,,"AI v2.3 COULD DELETE — same weapon name, hash/version, and intrinsic frame as the proposed retained copy. Best legal perk combo scores 4.8 below the best copy. Retain Geodetic HSm ID 6917529973007583923. Still review origin-trait selection, barrels, magazines, Masterwork, stats, source, build role, and personal feel before dismantling.",Adaptive Frame*,Honed Edge*,Jagged Edge,Tempered Edge,Burst Guard*,Heavy Guard,Duelist's Trance*,Whirlwind Blade*,Nadir Focus*,Kill Tracker,Tier 1: Impact*,,,,,,,,
Giver's Blessing,970034755,"""6917530187969778474""",,Legendary,2,Auto Rifle,kepler,KineticSlot,Kinetic,primary,401,Rapid-Fire Frame,Range,2,Vault,false,false,false,8,27,,87,84,18,40,16,0,0,0,53,720,42,47,48,0,0,0,0,0,0,0,0,16,57,0,0,false,0,0,,,,Rapid-Fire Frame*,Arrowhead Brake*,Full Bore,Armor-Piercing Rounds*,Ricochet Rounds,Rewind Rounds*,Kinetic Tremors*,Exhaustive Research*,Kill Tracker,Tier 2: Range*,,,,,,,,,
Giver's Blessing,970034755,"""6917530188037669075""",,Legendary,2,Auto Rifle,kepler,KineticSlot,Kinetic,primary,416,Rapid-Fire Frame,Handling,3,Vault,false,false,false,8,27,,67,84,18,33,16,0,0,0,63,720,47,47,36,0,0,0,0,0,0,0,0,16,57,0,0,false,0,0,,,,Rapid-Fire Frame*,Chambered Compensator*,Fluted Barrel,Alloy Magazine*,High-Caliber Rounds,Rewind Rounds*,High Ground*,Exhaustive Research*,Kill Tracker,Tier 3: Handling*,,,,,,,,,
Giver's Blessing,970034755,"""6917530193091149558""",,Legendary,2,Auto Rifle,kepler,KineticSlot,Kinetic,primary,489,Rapid-Fire Frame,Reload Speed,2,Warlock(482),false,false,false,8,27,,87,84,18,33,16,0,0,0,53,720,44,47,48,0,0,0,0,0,0,0,0,16,57,0,0,false,0,0,,,,Rapid-Fire Frame*,Arrowhead Brake*,Hammer-Forged Rifling,Alloy Magazine*,Appended Mag,Feeding Frenzy*,Multikill Clip*,Exhaustive Research*,Kill Tracker,Tier 2: Reload Speed*,,,,,,,,,
Gjallarhorn,1363886209,"""6917529681587127638""",,Exotic,0,Rocket Launcher,30th,Power,Solar,heavy,10,Wolfpack Rounds,Magazine,10,Vault,false,false,false,4,15,,49,76,0,0,20,100,40,0,54,15,67,2,76,0,0,0,0,0,0,0,0,6,50,0,0,false,0,503,,,,Wolfpack Rounds*,Volatile Launch*,Alloy Casing*,Pack Hunter*,Short-Action Stock*,Kill Tracker,Hraesveglur*,Gjallarhorn Catalyst*,,,,,,,,,,,
Glissando-47,222606050,"""6917530025174585367""",,Legendary,0,Scout Rifle,engram,KineticSlot,Strand,primary,10,Precision Frame,Reload Speed,1,Vault,false,false,false,6,21,,67,65,62,41,20,0,0,0,56,180,42,15,40,0,0,0,0,0,0,0,0,15,50,0,0,false,0,0,suros,,,Precision Frame*,Polygonal Rifling*,Smallbore,Alloy Magazine*,Flared Magwell,Overflow*,Cascade Point*,Suros Synergy*,Kill Tracker,Tier 1: Reload Speed*,,,,,,,,,
Gnawing Hunger,821154603,"""6917529203800808190""",favorite,Legendary,0,Auto Rifle,gambitprime,Energy,Void,primary,10,Adaptive Frame,Range,5,Vault,true,false,false,2,6,,54,65,21,73,16,0,0,0,43,600,57,41,63,0,0,0,0,0,0,0,0,10,55,0,0,false,0,0,,,,Adaptive Frame*,Extended Barrel,Hammer-Forged Rifling*,Accurized Rounds*,Extended Mag,Tap the Trigger*,Kill Clip*,Multikill Clip,Kill Tracker,Radar Booster*,Tier 5: Range*,,,,,,,,
Gnawing Hunger,821154603,"""6917529203819468491""",keep,Legendary,0,Auto Rifle,gambitprime,Energy,Void,primary,10,Adaptive Frame,Reload Speed,5,Vault,true,false,false,2,6,,84,65,21,48,16,0,0,0,43,600,92,41,73,0,0,0,0,0,0,0,0,10,55,0,0,false,0,0,,,,Adaptive Frame*,Arrowhead Brake*,Corkscrew Rifling,Drop Mag*,Extended Mag,Zen Moment*,Kill Clip,Multikill Clip*,Kill Tracker,Tier 5: Reload Speed*,,,,,,,,,
Gnawing Hunger,821154603,"""6917529206326607376""",favorite,Legendary,0,Auto Rifle,gambitprime,Energy,Void,primary,471,Adaptive Frame,Handling,10,Vault,true,false,false,2,6,,64,65,21,48,16,0,0,0,53,600,87,41,68,0,0,0,0,0,0,0,0,10,55,0,0,false,0,340,,,,Adaptive Frame*,Chambered Compensator*,Smallbore,Drop Mag*,Steady Rounds,Subsistence*,Rampage*,Demolitionist,Kill Tracker,Masterworked: Handling*,,,,,,,,,
Go Figure,4138174248,"""6917529116473170677""",,Legendary,0,Pulse Rifle,engram,KineticSlot,Kinetic,primary,10,Aggressive Burst,Range,3,Vault,true,false,false,2,4,,84,40,35,77,20,0,0,0,57,450,33,40,38,0,0,0,0,0,0,0,0,10,54,0,0,false,0,0,,,,Aggressive Burst*,King Sight K1*,Dusk Sight D1,High-Caliber Rounds*,Light Mag,Zen Moment*,Rampage*,Kill Tracker,Counterbalance Stock*,Tier 3: Range*,Distant Earth*,,,,,,,,
Grand Overture,1763584999,"""6917529683064862139""",,Exotic,0,Machine Gun,seasonpass,Power,Arc,heavy,10,Wrath of the Colossus,,,Vault,false,false,false,5,16,,59,60,53,100,17,0,0,0,90,100,60,70,36,0,0,0,0,0,0,0,0,11,45,0,0,false,0,0,,,,Wrath of the Colossus*,Hammer-Forged Rifling*,Accurized Rounds*,Omega Strike*,Hand-Laid Stock*,Kill Tracker,Empty Catalyst Socket*,,,,,,,,,,,,
Graviton Lance,3628991658,"""6917529195109509955""",,Exotic,0,Pulse Rifle,,Energy,Void,primary,421,Black Hole,Range,10,Vault,false,false,false,1,1,,85,60,29,90,17,0,0,0,100,300,57,30,49,0,0,0,0,0,0,0,0,27,60,0,0,false,0,2956,,,,Black Hole*,Hammer-Forged Rifling*,Accurized Rounds*,Cosmology*,Fitted Stock*,Kill Tracker,Graviton Lance Catalyst*,,,,,,,,,,,,
Graviton Spike,648595258,"""6917530193072668051""",,Exotic,0,Hand Cannon,kepler,Energy,Arc,primary,486,Temporal Manipulation,,,Warlock(482),false,false,false,8,27,,100,85,80,40,16,0,0,0,60,150,50,13,70,0,0,0,0,0,0,0,0,18,57,0,0,false,0,0,,,,Temporal Manipulation*,Chambered Compensator*,Alloy Magazine*,Temporal Anomaly*,Textured Grip*,Kill Tracker,,,,,,,,,,,,,
Gridskipper,3176697589,"""6917530187802376992""",,Legendary,3,Pulse Rifle,monumentoftriumph,Energy,Void,primary,389,Rapid-Fire Frame,Reload Speed,2,Vault,false,false,false,8,28,,55,80,23,53,18,0,0,0,47,540,37,35,22,0,0,0,0,0,0,0,0,10,55,0,0,false,0,0,,,,Rapid-Fire Frame*,Full Bore*,Hammer-Forged Rifling,Ricochet Rounds*,Light Mag,Repulsor Brace*,Zen Moment,Destabilizing Rounds*,Desperate Measures,Splicer Surge*,Kill Tracker,Tier 2: Reload Speed*,,,,,,,
Gridskipper,3176697589,"""6917530187927344843""",,Legendary,3,Pulse Rifle,monumentoftriumph,Energy,Void,primary,394,Rapid-Fire Frame,Reload Speed,2,Vault,false,false,false,8,28,,55,80,23,38,18,0,0,0,52,540,17,44,32,0,0,0,0,0,0,0,0,20,55,0,0,false,0,0,,,,Rapid-Fire Frame*,Corkscrew Rifling*,Fluted Barrel,Extended Mag*,Light Mag,Killing Wind*,Zen Moment,Frenzy*,Desperate Measures,Splicer Surge*,Kill Tracker,Tier 2: Reload Speed*,,,,,,,
Gridskipper,3176697589,"""6917530187989806530""",,Legendary,3,Pulse Rifle,monumentoftriumph,Energy,Void,primary,401,Rapid-Fire Frame,Reload Speed,2,Vault,false,false,false,8,28,,55,80,23,43,18,0,0,0,47,540,37,41,27,0,0,0,0,0,0,0,0,10,55,0,0,false,0,0,,,,Rapid-Fire Frame*,Hammer-Forged Rifling*,Smallbore,Appended Mag*,Light Mag,Lone Wolf*,Repulsor Brace,Frenzy*,Desperate Measures,Splicer Surge*,Kill Tracker,Tier 2: Reload Speed*,,,,,,,
Gridskipper,3176697589,"""6917530192841998868""",,Legendary,3,Pulse Rifle,monumentoftriumph,Energy,Void,primary,461,Rapid-Fire Frame,Reload Speed,1,Vault,false,false,false,8,28,,55,80,23,38,18,0,0,0,57,540,36,35,42,0,0,0,0,0,0,0,0,10,55,0,0,false,0,0,,,,Rapid-Fire Frame*,Fluted Barrel*,Hammer-Forged Rifling,High-Caliber Rounds*,Ricochet Rounds,Zen Moment*,Demoralize,Destabilizing Rounds*,Headseeker,Splicer Surge*,Kill Tracker,Tier 1: Reload Speed*,,,,,,,
Half-Truths,3257091166,"""6917529893040618127""",,Legendary,0,Sword,30th,Power,Arc,heavy,10,Adaptive Frame,Impact,10,Vault,true,false,false,4,15,,0,0,62,0,0,0,0,0,0,0,0,77,0,0,0,0,20,0,90,40,0,0,0,0,0,false,0,30,,,,Adaptive Frame*,Hungry Edge,Enduring Blade*,Jagged Edge,Enduring Guard*,Swordmaster's Guard,Unrelenting*,Eager Edge*,Hot Swap*,Kill Tracker,Backup Mag*,Masterworked: Impact*,,,,,,,
Hammerhead,211732170,"""6917530018807806230""",favorite,Legendary,0,Machine Gun,brave,Power,Void,heavy,472,Adaptive Frame,Range,10,Warlock(482),false,false,true,6,23,,75,90,41,85,15,0,0,0,62,450,66,71,52,0,0,0,0,0,0,0,0,6,40,0,0,crafted,49,2564,,00001:Beta,,Adaptive Frame*,Hammer-Forged Rifling*,Armor-Piercing Rounds*,Fourth Time's the Charm*,Killing Tally*,Indomitability*,Kill Tracker,Backup Mag*,New Age Black Armory*,BRAVE Hammerhead*,,,,,,,,,
Hammerhead,1346714574,"""6917530189614131823""",favorite,Legendary,3,Machine Gun,brave,Power,Void,heavy,444,Adaptive Frame,Handling,1,Vault,false,false,false,8,28,,75,90,41,65,15,0,0,0,65,450,64,66,56,0,0,0,0,0,0,0,0,6,40,0,0,false,0,0,,,,Adaptive Frame*,Corkscrew Rifling*,Smallbore,Appended Mag*,Armor-Piercing Rounds,Fourth Time's the Charm*,Rewind Rounds,Target Lock*,Desperate Measures,Forge's Kin*,Indomitability,Kill Tracker,Tier 1: Handling*,,,,,,
Hammerhead,1346714574,"""6917530190050127176""",,Legendary,5,Machine Gun,brave,Power,Void,heavy,459,Adaptive Frame,Reload Speed,3,Vault,false,false,false,8,28,,100,90,41,60,15,0,0,0,60,450,68,66,62,0,0,0,0,0,0,0,0,6,40,0,0,false,0,0,,,,Adaptive Frame*,Arrowhead Brake*,Corkscrew Rifling,Appended Mag*,Flared Magwell,Destabilizing Rounds*,Dimensional Shift,Impromptu Ammunition,Demoralize*,Killing Tally,Desperate Measures,Forge's Kin*,Indomitability,Kill Tracker,Tier 3: Reload Speed*,Triumphant Pulse*,,,
Hammerhead,1346714574,"""6917530190051786660""",,Legendary,4,Machine Gun,brave,Power,Void,heavy,460,Adaptive Frame,Handling,3,Vault,false,false,false,8,28,,100,90,41,60,15,0,0,0,60,450,48,71,65,0,0,0,0,0,0,0,0,16,40,0,0,false,0,0,,,,Adaptive Frame*,Arrowhead Brake*,Fluted Barrel,Extended Mag*,Armor-Piercing Rounds,Rampage*,Impromptu Ammunition,Demoralize*,Target Lock,Forge's Kin*,Indomitability,Kill Tracker,Tier 3: Handling*,,,,,,
Hand in Hand,664109750,"""6917529878926853491""",,Legendary,0,Shotgun,engram,Energy,Arc,special,10,Aggressive Frame,Reload Speed,2,Vault,false,false,false,6,20,,72,33,80,25,12,0,0,0,27,55,34,5,26,0,0,0,0,0,0,0,0,3,32,0,0,false,0,0,field-forged,,,Aggressive Frame*,Smallbore*,Barrel Shroud,Appended Mag*,Accurized Rounds,Slideshot*,One-Two Punch*,Field-Tested*,Kill Tracker,Tier 2: Reload Speed*,,,,,,,,,
Hand in Hand,664109750,"""6917529970972656506""",,Legendary,0,Shotgun,engram,Energy,Arc,special,10,Aggressive Frame,Range,3,Vault,false,false,false,6,20,,72,33,80,36,12,0,0,0,20,55,12,5,26,0,0,0,0,0,0,0,0,13,32,0,0,false,0,0,field-forged,,,Aggressive Frame*,Smoothbore*,Corkscrew Rifling,Extended Mag*,Steady Rounds,Slideshot*,Pugilist*,Field-Tested*,Kill Tracker,Tier 3: Range*,,,,,,,,,
Hand in Hand,664109750,"""6917529972540773403""",,Legendary,0,Shotgun,engram,Energy,Arc,special,10,Aggressive Frame,Stability,2,Vault,false,false,false,6,20,,72,33,80,18,12,0,0,0,47,60,32,4,36,0,0,0,0,0,0,0,0,3,32,0,0,false,0,0,field-forged,,,Aggressive Frame*,Barrel Shroud*,Full Choke,Assault Mag*,Steady Rounds,Ensemble*,Golden Tricorn*,Field-Tested*,Kill Tracker,Tier 2: Stability*,,,,,,,,,
Hard Light,4124984448,"""6917529377901449935""",,Exotic,0,Auto Rifle,,Energy,Void,primary,414,Volatile Light,Stability,10,Vault,false,false,false,1,1,,100,100,21,40,16,0,0,0,100,600,64,49,77,0,0,0,0,0,0,0,0,31,40,0,0,false,0,137,omolon,,,Volatile Light*,Polygonal Rifling*,Alloy Magazine*,The Fundamentals*,Composite Stock*,Kill Tracker,Hard Light Catalyst*,,,,,,,,,,,,
Harsh Language,1606497639,"""6917529870277548050""",,Legendary,0,Grenade Launcher,engram,Energy,Void,special,10,Wave Frame,Reload Speed,3,Vault,false,false,false,6,20,,75,71,0,0,13,50,93,0,20,72,78,1,81,0,0,0,0,0,0,0,0,3,57,0,0,false,0,24,field-forged,,,Wave Frame*,Quick Launch*,Smart Drift Control,High-Velocity Rounds*,Implosion Rounds,Threat Detector*,Adrenaline Junkie*,Field-Tested*,Kill Tracker,Tier 3: Reload Speed*,,,,,,,,,
Harsh Language,1606497639,"""6917529871218452993""",,Legendary,0,Grenade Launcher,engram,Energy,Void,special,10,Wave Frame,Handling,1,Vault,false,false,false,6,20,,75,71,0,0,13,65,78,0,20,72,75,1,62,0,0,0,0,0,0,0,0,3,57,0,0,false,0,7,field-forged,,,Wave Frame*,Volatile Launch*,Countermass,High-Velocity Rounds*,Implosion Rounds,Wellspring*,Disruption Break*,Field-Tested*,Kill Tracker,Tier 1: Handling*,,,,,,,,,
Harsh Language,1606497639,"""6917529895739028161""",,Legendary,0,Grenade Launcher,engram,Energy,Void,special,10,Wave Frame,Handling,3,Vault,true,false,false,6,20,,90,71,0,0,13,50,88,0,30,72,75,1,79,0,0,0,0,0,0,0,0,3,57,0,0,false,0,0,field-forged,,,Wave Frame*,Hard Launch,Smart Drift Control*,High-Velocity Rounds*,Implosion Rounds,Threat Detector*,Destabilizing Rounds*,Field-Tested*,Kill Tracker,Tier 3: Handling*,,,,,,,,,
Harsh Language,1606497639,"""6917529960389412673""",,Legendary,0,Grenade Launcher,engram,Energy,Void,special,10,Wave Frame,Reload Speed,1,Vault,false,false,false,6,20,,75,71,0,0,13,65,78,0,20,72,76,1,61,0,0,0,0,0,0,0,0,3,57,0,0,false,0,0,field-forged,,,Wave Frame*,Volatile Launch*,Countermass,High-Velocity Rounds*,Implosion Rounds,Stats for All*,Unrelenting*,Field-Tested*,Kill Tracker,Freehand Grip*,Tier 1: Reload Speed*,,,,,,,,
Harsh Language,1606497639,"""6917529972591791334""",,Legendary,0,Grenade Launcher,engram,Energy,Void,special,10,Wave Frame,Blast Radius,2,Vault,false,false,false,6,20,,75,71,0,0,13,67,78,0,20,72,75,1,61,0,0,0,0,0,0,0,0,3,77,0,0,false,0,0,field-forged,,,Wave Frame*,Volatile Launch*,Confined Launch,High-Velocity Rounds*,Implosion Rounds,Field Prep*,Repulsor Brace*,Field-Tested*,Kill Tracker,Freehand Grip*,Tier 2: Blast Radius*,,,,,,,,
